match	team	th_skew	pr_skew	pool	r	username	pos	net_worth	kda	ruined	carried	mmr	delta
2024-08-20T23:30:00.000+03:00	DIR	44%	12%	64	W	aizlkel	5	8590	3/13/18	73%	12%	224 -> 232	+7
2024-08-20T23:30:00.000+03:00	DIR	44%	12%	64	W	gantz	1	24485	14/2/12	2%	21%	671 -> 685	+13
2024-08-20T23:30:00.000+03:00	DIR	44%	12%	64	W	dimka	2	21724	9/2/19	2%	21%	542 -> 556	+13
2024-08-20T23:30:00.000+03:00	DIR	44%	12%	64	W	starlight	3	17954	13/7/18	11%	20%	631 -> 644	+12
2024-08-20T22:42:00.000+03:00	DIR	67%	66%	50	L	aizlkel	4	11294	4/14/16	47%	15%	248 -> 224	-23
2024-08-20T22:42:00.000+03:00	DIR	67%	66%	50	L	bnc	2	19233	5/6/12	12%	15%	429 -> 422	-6
2024-08-20T22:42:00.000+03:00	DIR	67%	66%	50	L	pizza	5	11106	3/8/28	18%	24%	341 -> 332	-9
2024-08-20T22:42:00.000+03:00	DIR	67%	66%	50	L	sobolew	3	17948	6/7/14	13%	18%	541 -> 535	-6
2024-08-20T22:42:00.000+03:00	DIR	67%	66%	50	L	yak	1	20966	19/8/8	8%	26%	499 -> 495	-4
2024-08-20T22:42:00.000+03:00	RAD	67%	66%	50	W	starlight	2	19200	13/7/10	10%	19%	621 -> 631	+9
2024-08-20T22:42:00.000+03:00	RAD	67%	66%	50	W	deniska	1	35573	22/2/10	0%	35%	685 -> 703	+17
2024-08-20T22:42:00.000+03:00	RAD	67%	66%	50	W	katokan	3	15887	4/8/13	21%	13%	648 -> 654	+6
2024-08-20T22:42:00.000+03:00	RAD	67%	66%	50	W	doge	4	12060	2/14/22	44%	14%	447 -> 454	+7
2024-08-20T22:42:00.000+03:00	RAD	67%	66%	50	W	palec	5	10444	2/7/20	22%	16%	362 -> 371	+8
2024-08-20T22:00:00.000+03:00	DIR	52%	400%	75	L	imba	1	14334	3/3/4	5%	14%	635 -> 630	-4
2024-08-20T22:00:00.000+03:00	DIR	52%	400%	75	L	bnc	3	10522	8/4/4	4%	30%	432 -> 429	-3
2024-08-20T22:00:00.000+03:00	DIR	52%	400%	75	L	katokan	3	10127	3/5/6	9%	20%	655 -> 648	-7
2024-08-20T22:00:00.000+03:00	DIR	52%	400%	75	L	aizlkel	4	6657	2/13/7	43%	17%	281 -> 248	-32
2024-08-20T22:00:00.000+03:00	DIR	52%	400%	75	L	doge	5	4994	0/8/7	36%	17%	474 -> 447	-27
2024-08-20T22:00:00.000+03:00	RAD	52%	400%	75	W	pizza	5	8096	1/7/20	63%	15%	329 -> 341	+11
2024-08-20T22:00:00.000+03:00	RAD	52%	400%	75	W	yak	3	18132	8/3/16	8%	22%	483 -> 499	+16
2024-08-20T22:00:00.000+03:00	RAD	52%	400%	75	W	deniska	1	18942	11/0/4	0%	20%	670 -> 685	+15
2024-08-20T22:00:00.000+03:00	RAD	52%	400%	75	W	starlight	2	16356	9/5/14	18%	18%	607 -> 621	+14
2024-08-20T22:00:00.000+03:00	RAD	52%	400%	75	W	palec	4	10644	4/2/20	9%	22%	345 -> 362	+17
2024-08-19T20:20:00.000+03:00	RAD	35%	18%	56	L	shiva	1	23578	5/12/11	20%	14%	500 -> 488	-11
2024-08-19T20:20:00.000+03:00	RAD	35%	18%	56	L	heart	5	15196	13/6/11	6%	33%	460 -> 456	-3
2024-08-19T20:20:00.000+03:00	RAD	35%	18%	56	L	aizlkel	3	13602	4/12/7	38%	12%	303 -> 281	-22
2024-08-19T20:20:00.000+03:00	RAD	35%	18%	56	L	nakiev	4	16567	2/9/14	18%	17%	500 -> 489	-10
2024-08-19T20:20:00.000+03:00	RAD	35%	18%	56	L	sobolew	5	14511	4/9/16	15%	22%	550 -> 541	-9
2024-08-19T20:20:00.000+03:00	DIR	35%	18%	56	W	katokan	3	25164	4/8/28	23%	15%	646 -> 655	+8
2024-08-19T20:20:00.000+03:00	DIR	35%	18%	56	W	doge	4	16581	3/9/30	39%	15%	465 -> 474	+8
2024-08-19T20:20:00.000+03:00	DIR	35%	18%	56	W	de	5	13696	5/6/26	28%	17%	416 -> 426	+10
2024-08-19T20:20:00.000+03:00	DIR	35%	18%	56	W	imba	2	31297	14/1/22	1%	29%	618 -> 635	+16
2024-08-19T20:20:00.000+03:00	DIR	35%	18%	56	W	gantz	1	35302	20/5/14	7%	22%	659 -> 671	+12
2024-08-07T22:00:00.000+03:00	DIR	47%	1012%	92	L	gantz	1	11575	3/9/8	13%	17%	672 -> 659	-12
2024-08-07T22:00:00.000+03:00	DIR	47%	1012%	92	L	aizlkel	4	6592	2/13/9	29%	21%	330 -> 303	-26
2024-08-07T22:00:00.000+03:00	DIR	47%	1012%	92	L	de	5	6373	5/9/4	16%	26%	431 -> 416	-15
2024-08-07T22:00:00.000+03:00	DIR	47%	1012%	92	L	emperor	3	7723	3/13/6	28%	18%	524 -> 497	-26
2024-08-07T22:00:00.000+03:00	DIR	47%	1012%	92	L	katokan	2	10239	3/6/4	11%	16%	657 -> 646	-10
2024-08-07T22:00:00.000+03:00	RAD	47%	1012%	92	W	albert	4	11500	0/6/18	55%	10%	509 -> 519	+9
2024-08-07T22:00:00.000+03:00	RAD	47%	1012%	92	W	starlight	2	16716	8/4/17	16%	15%	592 -> 607	+14
2024-08-07T22:00:00.000+03:00	RAD	47%	1012%	92	W	bnc	3	14705	12/1/13	3%	24%	410 -> 432	+22
2024-08-07T22:00:00.000+03:00	RAD	47%	1012%	92	W	deniska	1	20692	20/2/16	3%	28%	643 -> 670	+26
2024-08-07T22:00:00.000+03:00	RAD	47%	1012%	92	W	pizza	5	12041	8/5/25	21%	20%	310 -> 329	+19
2024-08-07T21:00:00.000+03:00	DIR	51%	66%	52	L	dextron	3	16752	3/18/18	53%	11%	232 -> 204	-28
2024-08-07T21:00:00.000+03:00	DIR	51%	66%	52	L	katokan	2	26307	6/10/21	13%	16%	664 -> 657	-7
2024-08-07T21:00:00.000+03:00	DIR	51%	66%	52	L	de	4	20874	12/13/27	14%	24%	439 -> 431	-7
2024-08-07T21:00:00.000+03:00	DIR	51%	66%	52	L	voopvoop	5	19460	4/9/25	14%	19%	420 -> 413	-7
2024-08-07T21:00:00.000+03:00	DIR	51%	66%	52	L	deniska	1	32250	21/5/10	3%	27%	645 -> 643	-1
2024-08-07T21:00:00.000+03:00	RAD	51%	66%	52	W	gantz	1	35606	18/6/17	7%	21%	660 -> 672	+11
2024-08-07T21:00:00.000+03:00	RAD	51%	66%	52	W	bnc	3	27741	5/7/34	12%	18%	400 -> 410	+9
2024-08-07T21:00:00.000+03:00	RAD	51%	66%	52	W	starlight	2	25654	12/7/23	13%	19%	582 -> 592	+10
2024-08-07T21:00:00.000+03:00	RAD	51%	66%	52	W	albert	4	16165	6/14/36	44%	18%	500 -> 509	+9
2024-08-07T21:00:00.000+03:00	RAD	51%	66%	52	W	pizza	5	23095	14/12/26	22%	21%	299 -> 310	+11
2024-08-06T22:00:00.000+03:00	RAD	50%	10%	68	L	gantz	1	19211	6/6/2	10%	16%	667 -> 660	-7
2024-08-06T22:00:00.000+03:00	RAD	50%	10%	68	L	katokan	3	16450	3/6/6	10%	18%	671 -> 664	-7
2024-08-06T22:00:00.000+03:00	RAD	50%	10%	68	L	poopy	2	16080	5/4/6	6%	22%	533 -> 529	-4
2024-08-06T22:00:00.000+03:00	RAD	50%	10%	68	L	aizlkel	4	9378	2/11/11	30%	21%	351 -> 330	-21
2024-08-06T22:00:00.000+03:00	RAD	50%	10%	68	L	de	5	6465	1/10/10	41%	20%	468 -> 439	-28
2024-08-06T22:00:00.000+03:00	DIR	50%	10%	68	W	starlight	2	29347	15/2/10	3%	25%	564 -> 582	+17
2024-08-06T22:00:00.000+03:00	DIR	50%	10%	68	W	bnc	3	17935	1/5/20	30%	13%	391 -> 400	+9
2024-08-06T22:00:00.000+03:00	DIR	50%	10%	68	W	imba	4	18760	6/1/17	3%	24%	601 -> 618	+16
2024-08-06T22:00:00.000+03:00	DIR	50%	10%	68	W	emperor	5	12703	7/9/16	60%	17%	512 -> 524	+11
2024-08-06T22:00:00.000+03:00	DIR	50%	10%	68	W	deniska	1	28399	7/1/13	2%	19%	632 -> 645	+13
2024-08-06T21:00:00.000+03:00	RAD	47%	42%	51	L	poopy	3	16821	12/14/15	20%	19%	544 -> 533	-10
2024-08-06T21:00:00.000+03:00	RAD	47%	42%	51	L	deniska	1	25235	19/6/14	4%	28%	634 -> 632	-2
2024-08-06T21:00:00.000+03:00	RAD	47%	42%	51	L	starlight	2	17601	7/11/17	18%	16%	574 -> 564	-9
2024-08-06T21:00:00.000+03:00	RAD	47%	42%	51	L	pizza	5	10207	2/11/25	29%	18%	314 -> 299	-14
2024-08-06T21:00:00.000+03:00	RAD	47%	42%	51	L	emperor	4	9058	5/9/19	27%	17%	526 -> 512	-13
2024-08-06T21:00:00.000+03:00	DIR	47%	42%	51	W	imba	2	27023	24/3/11	2%	31%	585 -> 601	+15
2024-08-06T21:00:00.000+03:00	DIR	47%	42%	51	W	katokan	3	21593	8/9/25	14%	18%	662 -> 671	+9
2024-08-06T21:00:00.000+03:00	DIR	47%	42%	51	W	de	4	12709	4/15/30	45%	16%	459 -> 468	+8
2024-08-06T21:00:00.000+03:00	DIR	47%	42%	51	W	aizlkel	5	15414	5/11/30	23%	18%	341 -> 351	+9
2024-08-06T21:00:00.000+03:00	DIR	47%	42%	51	W	gantz	1	27257	8/9/20	13%	15%	660 -> 667	+7
2024-08-03T22:00:00.000+03:00	DIR	61%	909%	85	L	voopvoop	4	6294	2/6/10	13%	24%	432 -> 420	-11
2024-08-03T22:00:00.000+03:00	DIR	61%	909%	85	L	toyota	1	12214	2/6/5	14%	12%	501 -> 489	-12
2024-08-03T22:00:00.000+03:00	DIR	61%	909%	85	L	bnc	2	7806	2/12/6	40%	13%	425 -> 391	-34
2024-08-03T22:00:00.000+03:00	DIR	61%	909%	85	L	poopy	3	9431	4/7/6	12%	21%	554 -> 544	-10
2024-08-03T22:00:00.000+03:00	DIR	61%	909%	85	L	pizza	5	5512	3/8/9	19%	26%	330 -> 314	-16
2024-08-03T22:00:00.000+03:00	RAD	61%	909%	85	W	abuser	2	15120	18/4/12	12%	24%	584 -> 606	+21
2024-08-03T22:00:00.000+03:00	RAD	61%	909%	85	W	zavod	5	8697	1/4/24	32%	17%	420 -> 435	+14
2024-08-03T22:00:00.000+03:00	RAD	61%	909%	85	W	deniska	1	21793	11/0/9	0%	20%	616 -> 634	+17
2024-08-03T22:00:00.000+03:00	RAD	61%	909%	85	W	jumays	3	9538	3/7/26	54%	16%	471 -> 485	+13
2024-08-03T22:00:00.000+03:00	RAD	61%	909%	85	W	imba	3	16010	6/0/15	0%	20%	567 -> 585	+17
2024-08-03T21:00:00.000+03:00	DIR	50%	467%	78	L	zavod	5	5265	2/10/6	39%	17%	451 -> 420	-30
2024-08-03T21:00:00.000+03:00	DIR	50%	467%	78	L	katokan	2	11848	8/4/6	4%	26%	665 -> 662	-3
2024-08-03T21:00:00.000+03:00	DIR	50%	467%	78	L	voopvoop	4	6169	3/8/8	23%	19%	450 -> 432	-18
2024-08-03T21:00:00.000+03:00	DIR	50%	467%	78	L	jumays	3	7614	1/7/9	20%	15%	487 -> 471	-16
2024-08-03T21:00:00.000+03:00	DIR	50%	467%	78	L	de	2	10596	4/8/12	12%	21%	469 -> 459	-9
2024-08-03T21:00:00.000+03:00	RAD	50%	467%	78	W	deniska	1	16060	17/4/9	11%	24%	597 -> 616	+19
2024-08-03T21:00:00.000+03:00	RAD	50%	467%	78	W	abuser	3	12793	7/10/18	51%	17%	571 -> 584	+13
2024-08-03T21:00:00.000+03:00	RAD	50%	467%	78	W	bnc	2	18284	7/0/5	0%	16%	412 -> 425	+13
2024-08-03T21:00:00.000+03:00	RAD	50%	467%	78	W	poopy	4	9919	3/4/22	23%	19%	539 -> 554	+15
2024-08-03T21:00:00.000+03:00	RAD	50%	467%	78	W	pizza	5	8122	3/2/18	13%	21%	314 -> 330	+16
2024-08-02T23:00:00.000+03:00	RAD	49%	44%	51	L	fwhae	5	10220	5/9/12	14%	17%	481 -> 474	-7
2024-08-02T23:00:00.000+03:00	RAD	49%	44%	51	L	starlight	2	24484	13/4/12	1%	26%	575 -> 574	0
2024-08-02T23:00:00.000+03:00	RAD	49%	44%	51	L	deniska	1	26486	8/4/15	2%	20%	598 -> 597	-1
2024-08-02T23:00:00.000+03:00	RAD	49%	44%	51	L	bnc	3	1927	2/7/17	66%	15%	446 -> 412	-34
2024-08-02T23:00:00.000+03:00	RAD	49%	44%	51	L	doge	5	8838	4/10/21	15%	20%	473 -> 465	-7
2024-08-02T23:00:00.000+03:00	DIR	49%	44%	51	W	poopy	2	19677	8/7/17	19%	19%	529 -> 539	+9
2024-08-02T23:00:00.000+03:00	DIR	49%	44%	51	W	de	5	13632	2/11/25	46%	18%	460 -> 469	+9
2024-08-02T23:00:00.000+03:00	DIR	49%	44%	51	W	gantz	1	28998	11/4/11	7%	20%	649 -> 660	+10
2024-08-02T23:00:00.000+03:00	DIR	49%	44%	51	W	aizlkel	5	17010	7/6/23	14%	25%	328 -> 341	+12
2024-08-02T23:00:00.000+03:00	DIR	49%	44%	51	W	imba	3	20686	6/4/12	11%	17%	558 -> 567	+8
2024-08-02T22:00:00.000+03:00	RAD	58%	27%	58	L	gantz	1	21161	8/8/7	17%	16%	659 -> 649	-10
2024-08-02T22:00:00.000+03:00	RAD	58%	27%	58	L	fwhae	4	15084	5/12/13	31%	18%	500 -> 481	-18
2024-08-02T22:00:00.000+03:00	RAD	58%	27%	58	L	imba	3	18780	6/9/10	20%	17%	570 -> 558	-11
2024-08-02T22:00:00.000+03:00	RAD	58%	27%	58	L	poopy	2	20888	2/7/18	14%	17%	537 -> 529	-8
2024-08-02T22:00:00.000+03:00	RAD	58%	27%	58	L	rupich	5	13950	10/9/16	16%	29%	556 -> 546	-9
2024-08-02T22:00:00.000+03:00	DIR	58%	27%	58	W	starlight	3	23300	6/5/27	12%	19%	564 -> 575	+11
2024-08-02T22:00:00.000+03:00	DIR	58%	27%	58	W	aizlkel	5	15335	9/10/23	37%	19%	317 -> 328	+11
2024-08-02T22:00:00.000+03:00	DIR	58%	27%	58	W	bnc	2	29279	10/7/21	14%	18%	435 -> 446	+10
2024-08-02T22:00:00.000+03:00	DIR	58%	27%	58	W	doge	4	16099	5/8/23	33%	16%	464 -> 473	+9
2024-08-02T22:00:00.000+03:00	DIR	58%	27%	58	W	deniska	1	46380	15/2/18	1%	26%	582 -> 598	+15
2024-07-30T23:00:00.000+03:00	DIR	43%	299%	73	L	imba	3	14004	0/3/7	5%	18%	574 -> 570	-3
2024-07-30T23:00:00.000+03:00	DIR	43%	299%	73	L	doge	4	5982	1/7/3	32%	15%	488 -> 464	-23
2024-07-30T23:00:00.000+03:00	DIR	43%	299%	73	L	bnc	2	11099	3/8/4	19%	16%	449 -> 435	-14
2024-07-30T23:00:00.000+03:00	DIR	43%	299%	73	L	fishscale	1	21915	8/2/1	1%	29%	988 -> 987	0
2024-07-30T23:00:00.000+03:00	DIR	43%	299%	73	L	pizza	5	5153	0/10/8	41%	20%	344 -> 314	-30
2024-07-30T23:00:00.000+03:00	RAD	43%	299%	73	W	katokan	3	17862	2/2/18	12%	20%	650 -> 665	+15
2024-07-30T23:00:00.000+03:00	RAD	43%	299%	73	W	angry_duck	4	17802	4/5/13	35%	18%	424 -> 437	+13
2024-07-30T23:00:00.000+03:00	RAD	43%	299%	73	W	starlight	2	20016	12/4/5	21%	21%	548 -> 564	+15
2024-07-30T23:00:00.000+03:00	RAD	43%	299%	73	W	deniska	1	34382	11/1/3	2%	23%	565 -> 582	+17
2024-07-30T23:00:00.000+03:00	RAD	43%	299%	73	W	kebab	5	10029	1/2/10	27%	16%	419 -> 431	+12
2024-07-30T22:00:00.000+03:00	RAD	55%	26%	57	L	angry_duck	5	14212	1/11/21	28%	20%	440 -> 424	-16
2024-07-30T22:00:00.000+03:00	RAD	55%	26%	57	L	doge	4	15139	4/8/13	20%	19%	500 -> 488	-11
2024-07-30T22:00:00.000+03:00	RAD	55%	26%	57	L	bnc	2	15418	2/9/11	35%	12%	470 -> 449	-20
2024-07-30T22:00:00.000+03:00	RAD	55%	26%	57	L	deniska	1	31229	15/8/5	7%	24%	570 -> 565	-4
2024-07-30T22:00:00.000+03:00	RAD	55%	26%	57	L	fishscale	3	22187	7/5/12	7%	23%	993 -> 988	-4
2024-07-30T22:00:00.000+03:00	DIR	55%	26%	57	W	de	4	17514	7/9/21	34%	22%	447 -> 460	+12
2024-07-30T22:00:00.000+03:00	DIR	55%	26%	57	W	katokan	3	21381	8/3/10	10%	20%	638 -> 650	+11
2024-07-30T22:00:00.000+03:00	DIR	55%	26%	57	W	imba	2	25366	15/5/4	13%	22%	561 -> 574	+12
2024-07-30T22:00:00.000+03:00	DIR	55%	26%	57	W	gantz	1	30700	11/5/7	13%	17%	649 -> 659	+10
2024-07-30T22:00:00.000+03:00	DIR	55%	26%	57	W	aizlkel	5	20677	0/7/22	28%	17%	307 -> 317	+10
2024-07-28T01:00:00.000+03:00	DIR	49%	704%	85	L	starlight	1	12949	1/9/1	19%	5%	564 -> 548	-16
2024-07-28T01:00:00.000+03:00	DIR	49%	704%	85	L	kebab	5	4100	1/6/5	11%	20%	429 -> 419	-9
2024-07-28T01:00:00.000+03:00	DIR	49%	704%	85	L	imba	3	1247	4/10/7	54%	23%	607 -> 561	-46
2024-07-28T01:00:00.000+03:00	DIR	49%	704%	85	L	wu3oud	2	12979	7/3/3	1%	29%	526 -> 525	-1
2024-07-28T01:00:00.000+03:00	DIR	49%	704%	85	L	aizlkel	4	7067	2/14/9	14%	21%	319 -> 307	-12
2024-07-28T01:00:00.000+03:00	RAD	49%	704%	85	W	abuser	5	12027	7/5/27	27%	21%	552 -> 571	+18
2024-07-28T01:00:00.000+03:00	RAD	49%	704%	85	W	toyota	1	23020	12/4/14	14%	17%	486 -> 501	+15
2024-07-28T01:00:00.000+03:00	RAD	49%	704%	85	W	dimka	3	21150	17/0/12	0%	30%	516 -> 542	+26
2024-07-28T01:00:00.000+03:00	RAD	49%	704%	85	W	pizza	4	10066	1/4/20	43%	13%	333 -> 344	+11
2024-07-28T01:00:00.000+03:00	RAD	49%	704%	85	W	shu_bert	2	18153	4/3/22	14%	16%	577 -> 591	+13
2024-07-28T00:00:00.000+03:00	DIR	46%	654%	85	L	katokan	2	13843	1/8/8	13%	14%	650 -> 638	-11
2024-07-28T00:00:00.000+03:00	DIR	46%	654%	85	L	aizlkel	4	6472	0/16/9	55%	15%	366 -> 319	-46
2024-07-28T00:00:00.000+03:00	DIR	46%	654%	85	L	gantz	1	19543	8/4/4	2%	25%	651 -> 649	-2
2024-07-28T00:00:00.000+03:00	DIR	46%	654%	85	L	imba	3	18824	3/5/8	3%	22%	610 -> 607	-3
2024-07-28T00:00:00.000+03:00	DIR	46%	654%	85	L	de	5	7669	2/12/9	24%	21%	468 -> 447	-20
2024-07-28T00:00:00.000+03:00	RAD	46%	654%	85	W	wu3oud	4	18362	3/2/28	14%	19%	509 -> 526	+16
2024-07-28T00:00:00.000+03:00	RAD	46%	654%	85	W	starlight	1	24649	11/1/13	5%	19%	547 -> 564	+16
2024-07-28T00:00:00.000+03:00	RAD	46%	654%	85	W	shu_bert	2	25451	18/2/14	8%	25%	556 -> 577	+21
2024-07-28T00:00:00.000+03:00	RAD	46%	654%	85	W	abuser	5	14139	7/5/17	57%	16%	539 -> 552	+13
2024-07-28T00:00:00.000+03:00	RAD	46%	654%	85	W	toyota	3	18362	3/2/28	15%	18%	470 -> 486	+15
2024-07-27T23:00:00.000+03:00	DIR	45%	436%	78	L	deniska	1	17330	1/7/6	17%	9%	583 -> 570	-13
2024-07-27T23:00:00.000+03:00	DIR	45%	436%	78	L	dimka	3	11897	4/14/11	22%	21%	534 -> 516	-17
2024-07-27T23:00:00.000+03:00	DIR	45%	436%	78	L	zavod	5	8230	1/13/7	39%	16%	482 -> 451	-31
2024-07-27T23:00:00.000+03:00	DIR	45%	436%	78	L	voopvoop	4	11482	6/7/8	9%	27%	457 -> 450	-7
2024-07-27T23:00:00.000+03:00	DIR	45%	436%	78	L	wu3oud	2	12337	7/8/7	11%	24%	518 -> 509	-8
2024-07-27T23:00:00.000+03:00	RAD	45%	436%	78	W	shu_bert	1	28598	17/2/23	4%	27%	534 -> 556	+21
2024-07-27T23:00:00.000+03:00	RAD	45%	436%	78	W	pizza	4	16434	9/4/18	23%	17%	319 -> 333	+13
2024-07-27T23:00:00.000+03:00	RAD	45%	436%	78	W	toyota	3	19333	5/7/21	46%	13%	460 -> 470	+10
2024-07-27T23:00:00.000+03:00	RAD	45%	436%	78	W	starlight	2	23193	8/3/22	12%	17%	533 -> 547	+14
2024-07-27T23:00:00.000+03:00	RAD	45%	436%	78	W	abuser	5	15435	10/3/25	14%	23%	520 -> 539	+18
2024-07-27T22:00:00.000+03:00	RAD	46%	23%	57	L	pizza	5	10394	4/14/14	36%	20%	340 -> 319	-20
2024-07-27T22:00:00.000+03:00	RAD	46%	23%	57	L	toyota	3	18866	5/6/14	7%	22%	464 -> 460	-4
2024-07-27T22:00:00.000+03:00	RAD	46%	23%	57	L	abuser	2	13758	7/9/9	19%	18%	531 -> 520	-10
2024-07-27T22:00:00.000+03:00	RAD	46%	23%	57	L	voopvoop	4	10442	3/10/10	31%	16%	476 -> 457	-18
2024-07-27T22:00:00.000+03:00	RAD	46%	23%	57	L	deniska	1	27405	11/6/6	5%	22%	586 -> 583	-3
2024-07-27T22:00:00.000+03:00	DIR	46%	23%	57	W	zavod	4	12248	2/10/18	59%	11%	476 -> 482	+6
2024-07-27T22:00:00.000+03:00	DIR	46%	23%	57	W	starlight	2	23660	13/3/25	3%	26%	518 -> 533	+15
2024-07-27T22:00:00.000+03:00	DIR	46%	23%	57	W	katokan	3	22074	11/4/28	5%	25%	635 -> 650	+14
2024-07-27T22:00:00.000+03:00	DIR	46%	23%	57	W	wu3oud	5	20340	3/10/24	26%	15%	509 -> 518	+8
2024-07-27T22:00:00.000+03:00	DIR	46%	23%	57	W	shu_bert	1	29970	15/3/14	3%	22%	521 -> 534	+12
2024-07-27T21:00:00.000+03:00	DIR	47%	131%	61	L	katokan	3	17255	6/7/8	12%	18%	643 -> 635	-7
2024-07-27T21:00:00.000+03:00	DIR	47%	131%	61	L	starlight	4	9577	4/11/14	32%	19%	538 -> 518	-19
2024-07-27T21:00:00.000+03:00	DIR	47%	131%	61	L	shu_bert	2	23261	5/8/13	10%	18%	528 -> 521	-6
2024-07-27T21:00:00.000+03:00	DIR	47%	131%	61	L	wu3oud	2	30490	12/9/8	6%	24%	513 -> 509	-4
2024-07-27T21:00:00.000+03:00	DIR	47%	131%	61	L	zavod	5	10693	3/14/14	38%	18%	500 -> 476	-23
2024-07-27T21:00:00.000+03:00	RAD	47%	131%	61	W	abuser	2	21427	6/5/23	16%	16%	521 -> 531	+10
2024-07-27T21:00:00.000+03:00	RAD	47%	131%	61	W	dimka	3	26044	15/5/24	8%	25%	518 -> 534	+15
2024-07-27T21:00:00.000+03:00	RAD	47%	131%	61	W	deniska	1	31065	18/3/13	4%	23%	572 -> 586	+14
2024-07-27T21:00:00.000+03:00	RAD	47%	131%	61	W	pizza	5	15691	5/6/27	23%	19%	328 -> 340	+11
2024-07-27T21:00:00.000+03:00	RAD	47%	131%	61	W	voopvoop	4	18414	5/11/24	46%	15%	466 -> 476	+9
2024-07-26T23:00:00.000+03:00	DIR	55%	95%	55	L	toyota	3	19169	9/14/24	16%	24%	473 -> 464	-9
2024-07-26T23:00:00.000+03:00	DIR	55%	95%	55	L	deniska	1	35908	17/8/10	4%	25%	574 -> 572	-2
2024-07-26T23:00:00.000+03:00	DIR	55%	95%	55	L	pizza	5	10165	2/13/24	35%	19%	348 -> 328	-19
2024-07-26T23:00:00.000+03:00	DIR	55%	95%	55	L	bnc	2	20228	7/11/12	18%	15%	480 -> 470	-10
2024-07-26T23:00:00.000+03:00	DIR	55%	95%	55	L	rect	4	13724	3/9/12	24%	14%	497 -> 483	-13
2024-07-26T23:00:00.000+03:00	RAD	55%	95%	55	W	aizlkel	4	17764	5/11/32	29%	18%	356 -> 366	+10
2024-07-26T23:00:00.000+03:00	RAD	55%	95%	55	W	starlight	3	26506	10/6/18	10%	18%	528 -> 538	+10
2024-07-26T23:00:00.000+03:00	RAD	55%	95%	55	W	gantz	1	30676	12/5/9	9%	15%	643 -> 651	+8
2024-07-26T23:00:00.000+03:00	RAD	55%	95%	55	W	de	5	15429	5/13/23	47%	15%	459 -> 468	+8
2024-07-26T23:00:00.000+03:00	RAD	55%	95%	55	W	katokan	2	31681	23/3/15	2%	31%	625 -> 643	+17
2024-07-26T22:00:00.000+03:00	DIR	46%	743%	86	L	deniska	1	17014	7/3/4	1%	26%	576 -> 574	-1
2024-07-26T22:00:00.000+03:00	DIR	46%	743%	86	L	bnc	2	8638	3/7/2	17%	13%	496 -> 480	-15
2024-07-26T22:00:00.000+03:00	DIR	46%	743%	86	L	aizlkel	5	3606	1/14/7	61%	18%	409 -> 356	-53
2024-07-26T22:00:00.000+03:00	DIR	46%	743%	86	L	toyota	3	11882	3/7/9	7%	23%	480 -> 473	-6
2024-07-26T22:00:00.000+03:00	DIR	46%	743%	86	L	rect	4	6566	0/5/8	11%	18%	507 -> 497	-10
2024-07-26T22:00:00.000+03:00	RAD	46%	743%	86	W	de	3	14010	7/4/17	23%	17%	444 -> 459	+15
2024-07-26T22:00:00.000+03:00	RAD	46%	743%	86	W	gantz	1	18852	9/1/14	3%	21%	624 -> 643	+18
2024-07-26T22:00:00.000+03:00	RAD	46%	743%	86	W	palec	4	12574	4/5/22	33%	17%	330 -> 345	+14
2024-07-26T22:00:00.000+03:00	RAD	46%	743%	86	W	starlight	2	19467	14/1/15	2%	29%	502 -> 528	+25
2024-07-26T22:00:00.000+03:00	RAD	46%	743%	86	W	pizza	5	9829	2/4/19	37%	15%	334 -> 348	+13
2024-07-26T21:00:00.000+03:00	DIR	47%	93%	57	L	aizlkel	5	11443	7/10/16	14%	27%	417 -> 409	-8
2024-07-26T21:00:00.000+03:00	DIR	47%	93%	57	L	gantz	1	19556	9/3/9	2%	25%	626 -> 624	-1
2024-07-26T21:00:00.000+03:00	DIR	47%	93%	57	L	bnc	2	14767	6/5/6	8%	17%	501 -> 496	-5
2024-07-26T21:00:00.000+03:00	DIR	47%	93%	57	L	palec	4	6337	1/10/7	61%	11%	365 -> 330	-35
2024-07-26T21:00:00.000+03:00	DIR	47%	93%	57	L	toyota	3	11684	4/6/11	12%	18%	487 -> 480	-7
2024-07-26T21:00:00.000+03:00	RAD	47%	93%	57	W	de	3	14118	4/10/20	35%	14%	435 -> 444	+8
2024-07-26T21:00:00.000+03:00	RAD	47%	93%	57	W	deniska	1	22308	12/3/16	4%	23%	563 -> 576	+13
2024-07-26T21:00:00.000+03:00	RAD	47%	93%	57	W	pizza	5	11623	3/2/26	5%	25%	320 -> 334	+14
2024-07-26T21:00:00.000+03:00	RAD	47%	93%	57	W	rect	4	9359	2/8/16	49%	12%	500 -> 507	+7
2024-07-26T21:00:00.000+03:00	RAD	47%	93%	57	W	starlight	2	22104	13/4/14	5%	23%	489 -> 502	+13
2024-07-22T22:00:00.000+03:00	RAD	62%	7%	76	L	katokan	3	10901	4/7/9	11%	21%	634 -> 625	-8
2024-07-22T22:00:00.000+03:00	RAD	62%	7%	76	L	fishscale	2	11463	7/7/7	10%	23%	1000 -> 993	-7
2024-07-22T22:00:00.000+03:00	RAD	62%	7%	76	L	pizza	5	6070	1/11/11	36%	19%	348 -> 320	-27
